instance_id,resolved,exit_status,steps,looping,edit_syntax_errors,ran_tests,hit_context_limit,has_patch
joke2k__faker-1193,False,submitted (exit_context),71,True,False,True,True,True
joke2k__faker-1368,False,submitted,21,False,False,True,False,True
joweich__chat-miner-93,False,submitted,13,False,False,False,False,True
joweich__chat-miner-93,False,submitted (exit_context),81,True,True,True,True,True
joweich__chat-miner-93,False,submitted,29,False,True,True,False,True
joweich__chat-miner-93,False,submitted,39,False,True,True,False,True
joweich__chat-miner-93,False,submitted,17,False,False,False,False,True
juju__juju-crashdump-54,False,submitted (exit_context),63,True,True,True,True,True
juju__juju-crashdump-54,False,submitted (exit_context),107,True,True,True,True,True
juju__juju-crashdump-54,False,submitted,7,False,False,False,False,True
juju__juju-crashdump-54,False,submitted,15,False,True,False,False,True
juju__juju-crashdump-54,False,submitted,9,False,False,False,False,True
juju__python-libjuju-582,False,submitted,9,False,False,True,False,True
juju__python-libjuju-582,False,submitted,13,False,False,True,False,True
juju__python-libjuju-582,False,submitted,13,False,False,True,False,True
juju__python-libjuju-582,False,submitted (exit_context),17,True,True,True,True,True
juju__python-libjuju-582,False,submitted,11,False,False,True,False,True
jupyter-server__jupyter_server-497,False,submitted (exit_context),95,True,True,False,True,True
jupyter-server__jupyter_server-497,False,submitted (exit_context),79,True,True,False,True,True
jupyter-server__jupyter_server-497,False,submitted (exit_context),341,True,False,True,True,True
jupyter-server__jupyter_server-497,False,submitted,39,False,False,True,False,True
jupyter-server__jupyter_server-497,False,submitted (exit_context),115,True,False,True,True,True
jupyter__nbformat-198,False,submitted (exit_context),65,True,False,False,True,True
jupyter__nbformat-198,False,submitted (exit_context),99,True,True,True,True,True
jupyter__nbformat-198,False,submitted (exit_context),75,True,True,False,True,True
jupyter__nbformat-198,False,submitted (exit_context),99,True,False,False,True,True
jupyter__nbformat-198,False,submitted (exit_context),77,True,False,False,True,True
jupyterhub__kubespawner-239,False,submitted (exit_context),67,True,True,True,True,True
jupyterhub__kubespawner-239,False,submitted (exit_context),53,False,True,True,True,True
jupyterhub__kubespawner-239,False,submitted (exit_context),59,True,True,True,True,True
jupyterhub__kubespawner-239,False,submitted (exit_context),35,True,True,True,True,True
jupyterhub__kubespawner-239,False,submitted (exit_context),71,True,False,True,True,True
just-work__fffw-100,False,submitted (exit_context),69,True,False,True,True,True
just-work__fffw-100,False,submitted (exit_context),147,True,True,True,True,True
just-work__fffw-100,False,submitted (exit_context),57,True,False,True,True,True
just-work__fffw-100,False,submitted,21,False,False,True,False,True
just-work__fffw-122,False,submitted,49,False,True,True,False,True
just-work__fffw-122,False,submitted (exit_context),153,True,False,True,True,True
just-work__fffw-122,False,submitted,29,False,False,True,False,True
just-work__fffw-122,False,submitted,51,True,True,True,False,True
just-work__fffw-122,False,submitted,61,True,True,True,False,True
kinnala__scikit-fem-622,False,submitted,21,False,True,False,False,True
kinnala__scikit-fem-622,False,submitted (exit_context),77,True,True,True,True,True
kinnala__scikit-fem-622,False,submitted (exit_context),151,True,True,True,True,True
kinnala__scikit-fem-622,False,submitted,73,True,True,True,False,True
kinnala__scikit-fem-622,False,submitted (exit_context),69,True,True,True,True,True
koxudaxi__datamodel-code-generator-1248,False,submitted (exit_context),81,True,True,True,True,True
koxudaxi__datamodel-code-generator-1248,False,submitted (exit_context),117,True,True,True,True,True
koxudaxi__datamodel-code-generator-1248,False,submitted,69,True,False,True,False,True
koxudaxi__datamodel-code-generator-1248,False,submitted,75,True,True,True,False,True
koxudaxi__datamodel-code-generator-1248,False,submitted (exit_context),97,True,True,True,True,True
kytos__kytos-1163,False,submitted,9,False,False,True,False,True
kytos__kytos-1163,False,submitted,7,False,False,True,False,True
kytos__kytos-1163,False,submitted,9,False,False,True,False,True
kytos__kytos-1163,False,submitted,9,False,False,True,False,True
kytos__kytos-1163,False,submitted,11,False,True,True,False,True
lace__polliwog-151,False,submitted (exit_context),127,True,True,True,True,True
lace__polliwog-151,False,submitted (exit_context),33,False,True,True,True,True
lace__polliwog-151,False,submitted,31,False,False,True,False,True
lace__polliwog-151,False,submitted (exit_context),75,True,True,True,True,True
lace__polliwog-151,False,submitted (exit_context),75,True,False,True,True,True
lapix-ufsc__lapixdl-43,False,submitted,13,False,False,False,False,True
lapix-ufsc__lapixdl-43,False,submitted,9,False,False,False,False,True
lapix-ufsc__lapixdl-43,False,submitted,17,False,False,True,False,True
lapix-ufsc__lapixdl-43,False,submitted,35,True,False,True,False,True
lapix-ufsc__lapixdl-43,False,submitted,33,True,True,True,False,True
lbl-srg__BuildingsPy-183,False,submitted,21,False,False,False,False,True
lbl-srg__BuildingsPy-183,False,submitted,109,True,True,True,False,True
lbl-srg__BuildingsPy-183,False,submitted,29,True,True,True,False,True
lbl-srg__BuildingsPy-183,False,submitted,11,False,False,False,False,True
lbl-srg__BuildingsPy-183,False,submitted,21,False,True,True,False,True
lbl-srg__BuildingsPy-383,False,submitted (exit_context),83,True,True,True,True,True
lbl-srg__BuildingsPy-383,False,submitted,39,False,True,True,False,True
lbl-srg__BuildingsPy-383,False,submitted,67,True,True,True,False,True
lbl-srg__BuildingsPy-383,False,submitted,15,False,False,False,False,True
lbl-srg__BuildingsPy-383,False,submitted (exit_context),77,True,True,True,True,True
lbl-srg__BuildingsPy-388,False,submitted (exit_context),71,True,True,True,True,True
lbl-srg__BuildingsPy-388,False,submitted,21,False,False,True,False,True
lbl-srg__BuildingsPy-388,False,submitted,35,False,True,True,False,True
lbl-srg__BuildingsPy-388,False,submitted (exit_context),73,True,True,True,True,True
lbl-srg__BuildingsPy-388,False,submitted (exit_context),61,True,True,True,True,True
learningequality__ricecooker-394,False,submitted (exit_context),137,True,True,True,True,True
learningequality__ricecooker-394,False,submitted,15,False,False,True,False,True
learningequality__ricecooker-394,False,submitted,11,False,False,False,False,True
learningequality__ricecooker-394,False,submitted (exit_context),109,True,True,True,True,True
learningequality__ricecooker-394,False,submitted (exit_context),217,True,False,True,True,True
lepture__python-livereload-198,False,submitted (exit_context),91,True,True,True,True,True
lepture__python-livereload-198,False,submitted,11,False,True,False,False,True
lepture__python-livereload-198,False,submitted,19,False,True,True,False,True
lepture__python-livereload-198,False,submitted,13,False,False,False,False,True
lepture__python-livereload-198,False,submitted,13,False,True,False,False,True
lidatong__dataclasses-json-221,False,submitted (exit_context),51,True,True,True,True,True
lidatong__dataclasses-json-221,False,submitted,31,False,True,False,False,True
lidatong__dataclasses-json-221,False,submitted,53,True,False,True,False,True
lidatong__dataclasses-json-221,False,submitted (exit_context),79,True,True,False,True,True
lidatong__dataclasses-json-221,False,submitted (exit_context),79,True,True,True,True,True
lig__pyventory-18,False,submitted,31,False,True,False,False,True
lig__pyventory-18,False,submitted (exit_context),85,True,True,False,True,True
lig__pyventory-18,False,submitted (exit_context),49,True,True,False,True,True
lig__pyventory-18,False,submitted (exit_context),63,True,True,True,True,True
lig__pyventory-18,False,submitted (exit_context),67,True,True,True,True,True
linkedin__shiv-27,False,submitted (exit_context),209,True,False,True,True,True
linkedin__shiv-27,False,submitted (exit_context),91,True,False,True,True,True
linkedin__shiv-27,False,submitted (exit_context),87,True,True,True,True,True
linkedin__shiv-27,False,submitted (exit_context),251,True,False,True,True,True
linkedin__shiv-27,False,submitted (exit_context),157,True,False,True,True,True
linkml__linkml-1226,False,submitted (exit_context),83,True,True,True,True,True
linkml__linkml-1226,False,submitted,89,True,True,True,False,True
linkml__linkml-1226,False,submitted (exit_context),71,True,False,True,True,True
linkml__linkml-1226,False,submitted (exit_context),83,True,True,True,True,True
linkml__linkml-1226,False,submitted (exit_context),161,True,False,True,True,True
linkml__linkml-992,False,submitted (exit_context),61,True,True,False,True,True
linkml__linkml-992,False,submitted (exit_context),83,True,True,True,True,True
linkml__linkml-992,False,submitted (exit_context),49,True,True,False,True,True
linkml__linkml-992,False,submitted (exit_context),69,True,True,False,True,True
linkml__linkml-992,False,submitted (exit_context),59,True,True,True,True,True
linkml__linkml-runtime-183,False,submitted,17,False,False,True,False,True
linkml__linkml-runtime-183,False,submitted (exit_context),49,True,True,False,True,True
linkml__linkml-runtime-183,False,submitted,37,True,False,True,False,True
linkml__linkml-runtime-183,False,submitted,23,True,False,True,False,True
linkml__linkml-runtime-183,False,submitted (exit_context),97,True,True,True,True,True
linw1995__data_extractor-18,False,submitted (exit_context),167,True,True,False,True,True
linw1995__data_extractor-18,False,submitted (exit_context),119,True,True,True,True,True
linw1995__data_extractor-18,False,submitted,71,True,True,True,False,True
linw1995__data_extractor-18,False,submitted (exit_context),231,True,True,False,True,True
linw1995__data_extractor-18,False,submitted,37,False,True,True,False,True
linw1995__data_extractor-19,False,submitted,25,False,True,True,False,True
linw1995__data_extractor-19,False,submitted,17,False,True,True,False,True
linw1995__data_extractor-19,False,submitted (exit_context),65,True,False,True,True,True
linw1995__data_extractor-19,False,submitted,19,False,True,True,False,True
linw1995__data_extractor-19,False,submitted,31,False,True,True,False,True
lovasoa__marshmallow_dataclass-53,False,submitted (exit_context),79,True,True,False,True,True
lundberg__respx-206,False,submitted,27,False,True,True,False,True
lundberg__respx-206,False,submitted,77,True,True,True,False,True
lundberg__respx-206,False,submitted,15,False,True,False,False,True
lundberg__respx-206,False,submitted (exit_context),73,True,False,True,True,True
lundberg__respx-206,False,submitted (exit_context),133,True,True,True,True,True
m-lundberg__simple-pid-4,False,submitted,11,False,False,False,False,True
m-lundberg__simple-pid-4,False,submitted,23,False,False,True,False,True
m-lundberg__simple-pid-4,False,submitted,19,False,True,True,False,True
m-lundberg__simple-pid-4,False,submitted (exit_context),23,False,True,True,True,True
m-lundberg__simple-pid-4,False,submitted,13,False,False,True,False,True
macbre__sql-metadata-127,False,submitted (exit_context),81,True,True,True,True,True
macbre__sql-metadata-127,False,submitted,91,True,True,True,False,True
macbre__sql-metadata-127,False,submitted,95,True,True,True,False,True
macbre__sql-metadata-127,False,submitted,63,True,True,True,False,True
macbre__sql-metadata-127,False,submitted (exit_context),141,True,True,False,True,True
macbre__sql-metadata-387,False,submitted (exit_context),85,True,False,False,True,True
macbre__sql-metadata-387,False,submitted,45,True,True,False,False,True
macbre__sql-metadata-387,False,submitted,59,True,True,True,False,True
macbre__sql-metadata-387,False,submitted (exit_context),87,True,False,False,True,True
macbre__sql-metadata-387,False,submitted (exit_context),149,True,True,True,True,True
magmax__python-inquirer-516,False,submitted (exit_context),33,False,True,False,True,True
magmax__python-inquirer-516,False,submitted (exit_context),83,True,True,True,True,True
magmax__python-inquirer-516,False,submitted (exit_context),63,True,False,False,True,True
magmax__python-inquirer-516,False,submitted (exit_context),83,True,False,True,True,True
magmax__python-inquirer-516,False,submitted (exit_context),187,True,True,False,True,True
magmax__python-inquirer-526,False,submitted (exit_context),77,True,False,False,True,True
mahmoud__boltons-203,False,submitted (exit_context),65,True,False,True,True,True
mahmoud__boltons-203,False,submitted (exit_context),79,True,True,True,True,True
mahmoud__boltons-203,False,submitted (exit_context),101,True,True,True,True,True
mahmoud__boltons-203,False,submitted (exit_context),63,True,False,True,True,True
mahmoud__boltons-203,False,submitted,31,False,True,True,False,True
mahmoud__glom-49,False,submitted (exit_context),111,True,True,False,True,True
mahmoud__glom-49,False,submitted (exit_context),77,True,False,False,True,True
mahmoud__glom-49,False,submitted,43,False,True,True,False,True
mahmoud__glom-49,False,submitted,19,False,True,True,False,True
mahmoud__glom-49,False,submitted,27,False,True,True,False,True
mantidproject__mslice-848,False,submitted,41,False,False,False,False,True
mantidproject__mslice-848,False,submitted,45,True,False,False,False,True
mantidproject__mslice-848,False,submitted (exit_context),101,True,True,True,True,True
mantidproject__mslice-848,False,submitted (exit_context),81,True,True,True,True,True
mantidproject__mslice-848,False,submitted (exit_context),103,True,True,False,True,True
marcosschroh__dataclasses-avroschema-383,False,submitted,47,True,True,False,False,True
marcosschroh__dataclasses-avroschema-383,False,submitted,27,False,False,False,False,True
marcosschroh__dataclasses-avroschema-383,False,submitted,25,False,False,False,False,True
marcosschroh__dataclasses-avroschema-383,False,submitted,31,False,False,False,False,True
marcosschroh__dataclasses-avroschema-383,False,submitted (exit_context),95,True,True,False,True,True
marshmallow-code__apispec-361,False,submitted (exit_context),39,True,True,False,True,True
marshmallow-code__apispec-361,False,submitted (exit_context),35,True,True,False,True,True
marshmallow-code__apispec-361,False,submitted (exit_context),39,True,True,False,True,True
marshmallow-code__apispec-361,False,submitted (exit_context),45,True,True,True,True,True
marshmallow-code__apispec-361,False,submitted (exit_context),39,True,True,False,True,True
marshmallow-code__apispec-671,False,submitted (exit_context),81,True,True,True,True,True
marshmallow-code__apispec-671,False,submitted,15,False,False,False,False,True
marshmallow-code__apispec-671,False,submitted (exit_context),59,True,True,False,True,True
marshmallow-code__apispec-671,False,submitted,39,False,True,True,False,True
marshmallow-code__apispec-671,False,submitted,61,True,True,True,False,True
marshmallow-code__webargs-541,False,submitted,25,False,True,True,False,True
marshmallow-code__webargs-541,False,submitted,19,False,False,False,False,True
matchms__matchms-187,False,submitted (exit_context),125,True,False,True,True,True
matchms__matchms-187,False,submitted (exit_context),157,True,False,True,True,True
matchms__matchms-187,False,submitted (exit_context),79,True,True,True,True,True
matchms__matchms-187,False,submitted,43,False,False,True,False,True
matchms__matchms-187,False,submitted,87,True,True,True,False,True
matchms__matchms-493,False,submitted (exit_context),57,True,True,True,True,True
matchms__matchms-493,False,submitted (exit_context),123,True,True,True,True,True
matchms__matchms-493,False,submitted (exit_context),117,True,True,True,True,True
matchms__matchms-493,False,submitted,39,True,False,True,False,True
matchms__matchms-493,False,submitted (exit_context),53,True,True,False,True,True
matchms__matchms-539,False,submitted (exit_context),9,False,True,False,True,True
matchms__matchms-539,False,submitted (exit_context),39,True,True,False,True,True
matchms__matchms-539,False,submitted (exit_context),81,True,True,False,True,True
matchms__matchms-539,False,submitted (exit_context),11,False,True,False,True,True
matchms__matchms-539,False,submitted (exit_context),45,True,True,False,True,True
matchms__matchms-547,False,submitted (exit_context),111,True,True,True,True,True
matchms__matchms-547,False,submitted,61,True,True,True,False,True
matchms__matchms-547,False,submitted,39,False,False,True,False,True
matchms__matchms-547,False,submitted (exit_context),93,True,True,True,True,True
matchms__matchms-547,False,submitted,21,False,False,False,False,True
matthewwithanm__python-markdownify-118,False,submitted (exit_context),41,True,False,False,True,True
matthewwithanm__python-markdownify-118,False,submitted (exit_context),75,True,True,False,True,True
matthewwithanm__python-markdownify-118,False,submitted,45,True,True,True,False,True
matthewwithanm__python-markdownify-118,False,submitted,43,True,False,True,False,True
matthewwithanm__python-markdownify-118,False,submitted (exit_context),61,True,True,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),383,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),127,True,True,True,True,True
maxfischer2781__asyncstdlib-108,False,early_exit,55,True,False,True,False,False
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),65,True,True,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),83,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),207,True,False,False,True,True
maxfischer2781__asyncstdlib-108,False,early_exit,41,True,False,True,False,False
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),113,True,True,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),515,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),73,True,False,False,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),591,True,False,False,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),55,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),99,True,True,False,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),71,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),59,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),111,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),483,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),61,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted,27,False,False,False,False,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),109,True,True,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),57,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),475,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),307,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),61,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),393,True,False,False,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),63,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),61,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted_no_patch,39,False,False,True,False,False
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),55,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),341,True,False,False,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),95,True,True,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),63,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),259,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,exit_context,483,True,False,True,True,False
maxfischer2781__asyncstdlib-108,False,submitted,37,False,False,True,False,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),239,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),79,True,False,True,True,True
maxfischer2781__asyncstdlib-108,False,submitted (exit_context),115,True,False,True,True,True
maxfischer2781__asyncstdlib-24,False,submitted (exit_context),73,True,True,True,True,True
maxfischer2781__asyncstdlib-24,False,submitted (exit_context),71,True,True,True,True,True
maxfischer2781__asyncstdlib-24,False,submitted,35,False,True,True,False,True
maxfischer2781__asyncstdlib-24,False,submitted,29,False,True,True,False,True
maxfischer2781__asyncstdlib-24,False,submitted (exit_context),71,True,True,False,True,True
mdowds__python-mock-firestore-6,False,submitted (exit_context),91,True,True,True,True,True
mdowds__python-mock-firestore-6,False,submitted,17,False,True,False,False,True
mdowds__python-mock-firestore-6,False,submitted (exit_context),95,True,True,True,True,True
mdowds__python-mock-firestore-6,False,submitted,33,False,True,True,False,True
mdowds__python-mock-firestore-6,False,submitted,21,False,False,True,False,True
meerk40t__svgelements-183,False,submitted (exit_context),51,True,True,True,True,True
meerk40t__svgelements-183,False,submitted (exit_context),187,True,False,True,True,True
meerk40t__svgelements-183,False,submitted (exit_context),53,False,False,True,True,True
meerk40t__svgelements-183,False,submitted,41,True,False,True,False,True
meerk40t__svgelements-183,False,submitted (exit_context),85,True,True,False,True,True
melexis__warnings-plugin-9,False,submitted (exit_context),73,True,True,True,True,True
melexis__warnings-plugin-9,False,submitted,29,False,False,True,False,True
melexis__warnings-plugin-9,False,submitted,17,False,False,True,False,True
melexis__warnings-plugin-9,False,submitted,11,False,False,False,False,True
mercadona__rele-188,False,submitted (exit_context),143,True,True,True,True,True
mercadona__rele-188,False,submitted (exit_context),115,True,True,True,True,True
mercadona__rele-188,False,submitted,11,False,False,True,False,True
mercadona__rele-188,False,submitted,17,False,True,True,False,True
mercadona__rele-188,False,submitted (exit_context),93,True,True,True,True,True
metov__openeditor-4,False,submitted (exit_context),139,True,False,False,True,True
metov__openeditor-4,False,submitted,73,True,True,False,False,True
metov__openeditor-4,False,submitted,35,True,False,False,False,True
metov__openeditor-4,False,submitted,29,True,False,False,False,True
metov__openeditor-4,False,submitted (exit_context),187,True,True,True,True,True
mherrmann__gitignore_parser-17,False,submitted (exit_context),117,True,True,True,True,True
mherrmann__gitignore_parser-17,False,submitted (exit_context),161,True,True,False,True,True
mherrmann__gitignore_parser-17,False,submitted,37,False,False,False,False,True
mherrmann__gitignore_parser-17,False,submitted (exit_context),87,True,True,True,True,True
mherrmann__gitignore_parser-17,False,submitted (exit_context),69,True,True,True,True,True
mhostetter__galois-219,False,submitted,27,False,True,False,False,True
mhostetter__galois-324,False,submitted,15,False,False,False,False,True
mhostetter__galois-324,False,submitted,27,False,True,True,False,True
mhostetter__galois-324,False,submitted,29,True,False,False,False,True
mhostetter__galois-324,False,submitted,25,False,True,False,False,True
mhostetter__galois-324,False,submitted,21,False,False,False,False,True
microsoft__debugpy-1147,False,submitted (exit_context),523,True,True,True,True,True
microsoft__debugpy-1147,False,submitted (exit_context),119,True,True,False,True,True
microsoft__debugpy-1147,False,submitted (exit_context),125,True,True,True,True,True
microsoft__debugpy-1147,False,submitted (exit_context),185,True,True,True,True,True
microsoft__debugpy-1147,False,submitted (exit_context),97,True,False,True,True,True
microsoft__electionguard-python-759,False,submitted,33,False,False,True,False,True
microsoft__electionguard-python-759,False,submitted,23,False,False,True,False,True
microsoft__electionguard-python-759,False,submitted (exit_context),73,True,True,True,True,True
microsoft__electionguard-python-759,False,submitted (exit_context),87,True,True,True,True,True
microsoft__electionguard-python-759,False,submitted (exit_context),65,True,False,True,True,True
microsoft__torchgeo-675,False,submitted,27,True,False,False,False,True
microsoft__torchgeo-675,False,submitted,21,False,False,False,False,True
microsoft__torchgeo-675,False,submitted,33,True,True,False,False,True
microsoft__torchgeo-675,False,submitted (exit_context),83,True,True,False,True,True
microsoft__torchgeo-675,False,submitted,19,False,True,False,False,True
mie-lab__trackintel-217,False,submitted,29,False,True,True,False,True
mie-lab__trackintel-217,False,submitted (exit_context),67,True,False,True,True,True
mie-lab__trackintel-217,False,submitted (exit_context),65,True,True,True,True,True
mie-lab__trackintel-217,False,submitted,21,False,True,True,False,True
mie-lab__trackintel-217,False,submitted,31,False,False,True,False,True
mie-lab__trackintel-311,False,submitted (exit_context),73,False,False,True,True,True
mie-lab__trackintel-311,False,submitted,19,False,False,False,False,True
mie-lab__trackintel-311,False,submitted,21,False,False,False,False,True
mie-lab__trackintel-311,False,submitted,11,False,False,False,False,True
mie-lab__trackintel-311,False,submitted,13,False,False,False,False,True
minrk__wurlitzer-83,False,submitted,65,True,False,False,False,True
minrk__wurlitzer-83,False,submitted (exit_context),85,True,True,False,True,True
minrk__wurlitzer-83,False,submitted,73,True,True,False,False,True
minrk__wurlitzer-83,False,submitted,19,False,True,False,False,True
minrk__wurlitzer-83,False,submitted (exit_context),71,True,True,False,True,True
miurahr__aqtinstall-627,False,submitted,29,False,False,False,False,True
miurahr__aqtinstall-627,False,submitted (exit_context),113,True,True,False,True,True
miurahr__aqtinstall-627,False,submitted,29,False,False,False,False,True
miurahr__aqtinstall-627,False,submitted (exit_context),185,True,False,False,True,True
miurahr__aqtinstall-627,False,submitted (exit_context),327,True,False,False,True,True
miurahr__aqtinstall-633,False,submitted,27,False,False,False,False,True
miurahr__aqtinstall-633,False,submitted,43,False,False,True,False,True
miurahr__aqtinstall-633,False,submitted,11,False,False,False,False,True
miurahr__aqtinstall-633,False,submitted,47,False,False,True,False,True
mjs__imapclient-244,False,submitted (exit_context),97,True,True,False,True,True
mjs__imapclient-244,False,submitted (exit_context),125,True,True,True,True,True
mjs__imapclient-244,False,submitted (exit_context),87,True,True,False,True,True
mjs__imapclient-244,False,submitted (exit_context),127,True,True,True,True,True
mjs__imapclient-244,False,submitted (exit_context),87,True,True,True,True,True
mjs__imapclient-399,False,exit_context,65,True,True,True,True,False
mjs__imapclient-399,False,exit_context,53,True,False,False,True,False
mjs__imapclient-399,False,exit_context,59,True,True,True,True,False
mjs__imapclient-399,False,exit_context,65,True,True,True,True,False
mjs__imapclient-399,False,exit_context,51,True,True,True,True,False
mkdocs__mkdocs-1018,False,submitted (exit_context),59,True,True,True,True,True
mkdocs__mkdocs-1018,False,submitted,19,False,False,True,False,True
mkdocs__mkdocs-1018,False,submitted (exit_context),43,True,False,True,True,True
mkdocs__mkdocs-1018,False,submitted (exit_context),491,True,False,True,True,True
mkdocs__mkdocs-1018,False,submitted (exit_context),75,True,True,True,True,True
mkdocs__mkdocs-2916,False,submitted,39,True,True,True,False,True
mkdocs__mkdocs-2916,False,submitted (exit_context),181,True,True,False,True,True
mkdocs__mkdocs-2916,False,submitted,39,True,True,True,False,True
mkdocs__mkdocs-2916,False,submitted (exit_context),117,True,True,False,True,True
mkdocs__mkdocs-2916,False,submitted (exit_context),107,True,True,False,True,True
mlrun__mlrun-27,False,submitted,35,False,True,False,False,True
mlrun__mlrun-27,False,submitted (exit_context),73,True,True,True,True,True
mlrun__mlrun-27,False,submitted,11,False,False,False,False,True
mlrun__mlrun-27,False,submitted (exit_context),75,True,True,False,True,True
mlrun__mlrun-27,False,submitted (exit_context),51,True,True,False,True,True
mozilla__bleach-423,False,submitted (exit_context),81,True,True,True,True,True
mozilla__bleach-423,False,submitted,17,False,False,False,False,True
mozilla__bleach-423,False,submitted,63,False,False,True,False,True
mozilla__bleach-423,False,submitted,9,False,False,False,False,True
mozilla__bleach-423,False,submitted (exit_context),57,True,False,True,True,True
mozilla__bleach-659,False,submitted (exit_context),79,True,True,False,True,True
mozilla__bleach-659,False,submitted,41,True,True,True,False,True
mozilla__bleach-659,False,submitted,55,True,True,True,False,True
mozilla__bleach-659,False,submitted (exit_context),123,True,True,True,True,True
mozilla__bleach-659,False,submitted,29,False,True,True,False,True
mozilla__bleach-667,False,submitted (exit_context),95,True,False,True,True,True
mozilla__bleach-667,False,submitted (exit_context),127,True,False,True,True,True
mozilla__bleach-667,False,submitted,35,True,False,True,False,True
mozilla__bleach-667,False,submitted,35,True,False,True,False,True
mozilla__bleach-667,False,submitted,69,True,True,True,False,True
mozilla__bleach-721,False,submitted,43,False,False,True,False,True
mozilla__bleach-721,False,submitted,43,True,False,False,False,True
mozilla__bleach-721,False,submitted,33,False,False,True,False,True
mozilla__bleach-721,False,submitted,37,False,False,True,False,True
mozilla__bleach-721,False,submitted (exit_context),55,True,False,False,True,True
mozilla__bleach-722,False,submitted (exit_context),67,True,True,True,True,True
mozilla__bleach-722,False,submitted (exit_context),153,True,True,False,True,True
mozilla__bleach-722,False,submitted (exit_context),83,True,True,True,True,True
mozilla__bleach-722,False,submitted (exit_context),223,True,True,False,True,True
mozilla__bleach-722,False,submitted (exit_context),91,True,True,True,True,True
mps-gmbh__hl7-parser-22,False,submitted (exit_context),59,True,True,True,True,True
mps-gmbh__hl7-parser-22,False,submitted (exit_context),81,True,True,False,True,True
mps-gmbh__hl7-parser-22,False,submitted (exit_context),89,True,True,True,True,True
mps-gmbh__hl7-parser-22,False,submitted (exit_context),55,True,False,True,True,True
mps-gmbh__hl7-parser-22,False,submitted (exit_context),81,True,True,True,True,True
nackjicholson__aiosql-25,False,submitted,35,True,False,False,False,True
netromdk__vermin-196,False,submitted (exit_context),49,True,True,False,True,True
netromdk__vermin-196,False,submitted (exit_context),69,True,True,False,True,True
netromdk__vermin-196,False,submitted (exit_context),41,True,True,True,True,True
netromdk__vermin-196,False,submitted (exit_context),47,True,True,False,True,True
netromdk__vermin-196,False,submitted (exit_context),49,True,True,False,True,True
networkx__networkx-5894,False,submitted (exit_context),81,True,True,False,True,True
networkx__networkx-5894,False,submitted,51,True,True,False,False,True
networkx__networkx-5894,False,submitted,45,True,True,False,False,True
networkx__networkx-5894,False,submitted (exit_context),75,True,True,False,True,True
networkx__networkx-5894,False,submitted (exit_context),75,True,True,False,True,True
networkx__networkx-5903,False,submitted (exit_context),55,True,True,False,True,True
networkx__networkx-5903,False,submitted,67,True,True,True,False,True
networkx__networkx-5903,False,submitted (exit_context),91,True,True,False,True,True
networkx__networkx-5903,False,submitted (exit_context),37,True,False,False,True,True
networkx__networkx-5903,False,submitted (exit_context),107,True,True,False,True,True
networkx__networkx-5903,False,submitted (exit_context),97,True,True,False,True,True
networkx__networkx-5903,False,submitted (exit_context),107,True,True,False,True,True
networkx__networkx-5903,False,submitted (exit_context),29,True,True,False,True,True
